parent,child
state.n.02,relationship.n.03
state.n.02,disorder.n.03
state.n.02,motion.n.04
state.n.02,separation.n.01
state.n.02,freedom.n.01
state.n.02,temporary_state.n.01
state.n.02,grace.n.01
state.n.02,wild.n.01
state.n.02,representation.n.04
attendant.n.01,second.n.07
attendant.n.01,rocker.n.01
assistant.n.01,attendant.n.01
assistant.n.01,subordinate.n.01
assistant.n.01,dresser.n.03
assistant.n.01,secretary.n.02
assistant.n.01,deputy.n.02
assistant.n.01,model.n.03
worker.n.01,assistant.n.01
worker.n.01,skilled_worker.n.01
worker.n.01,employee.n.01
worker.n.01,beater.n.01
worker.n.01,washer.n.01
worker.n.01,collector.n.02
worker.n.01,driver.n.02
worker.n.01,boatman.n.01
agreement.n.06,second.n.08
speech_act.n.01,agreement.n.06
speech_act.n.01,informing.n.02
speech_act.n.01,description.n.02
speech_act.n.01,slander.n.01
speech_act.n.01,request.n.02
act.n.02,speech_act.n.01
act.n.02,action.n.01
act.n.02,group_action.n.01
act.n.02,activity.n.01
act.n.02,distribution.n.03
act.n.02,nonaccomplishment.n.01
act.n.02,departure.n.01
act.n.02,inactivity.n.03
act.n.02,implementation.n.02
act.n.02,communication.n.01
act.n.02,propulsion.n.02
act.n.02,stay.n.01
act.n.02,running_away.n.01
act.n.02,assumption.n.07
act.n.02,residency.n.01
act.n.02,touch.n.05
act.n.02,stop.n.02
event.n.01,act.n.02
event.n.01,group_action.n.01
event.n.01,social_event.n.01
event.n.01,happening.n.01
support.v.01,second.v.01
support.v.01,help.v.01
transfer.v.01,second.v.02
delegate.v.02,transfer.v.01
delegate.v.02,delegate.v.01
delegate.v.02,cast.v.03
delegate.v.02,cast.v.05
appoint.v.02,delegate.v.02
year.n.01,calendar_year.n.01
day.n.01,date.n.01
day.n.01,date.n.07
day.n.01,eve.n.02
time.n.03,day.n.02
time.n.03,moment.n.02
day.n.03,anniversary.n.01
day.n.03,holiday.n.02
calendar_day.n.01,day.n.03
calendar_day.n.01,date.n.06
day.n.04,afternoon.n.01
day.n.04,evening.n.01
work_time.n.01,day.n.05
work_time.n.01,hours.n.01
era.n.01,day.n.06
opportunity.n.01,day.n.09
opportunity.n.01,hearing.n.02
opportunity.n.01,room.n.03
possibility.n.02,opportunity.n.01
being.n.01,possibility.n.02
being.n.01,eternity.n.02
being.n.01,animation.n.01
week.n.01,rag.n.02
geological_time.n.01,eon.n.01
geological_time.n.01,era.n.02
geological_time.n.01,epoch.n.03
geological_time.n.01,period.n.04
time.n.05,geological_time.n.01
time.n.05,eternity.n.01
time.n.05,past.n.01
time.n.05,continuum.n.01
time.n.05,present.n.01
long_time.n.01,eon.n.02
spiritual_being.n.01,eon.n.03
spiritual_being.n.01,deity.n.01
spiritual_being.n.01,angel.n.01
spiritual_being.n.01,spirit.n.04
belief.n.01,spiritual_being.n.01
belief.n.01,expectation.n.01
belief.n.01,philosophy.n.03
belief.n.01,faith.n.02
content.n.05,belief.n.01
content.n.05,idea.n.01
content.n.05,knowledge_domain.n.01
content.n.05,food.n.03
content.n.05,education.n.02
content.n.05,object.n.04
content.n.05,goal.n.01
content.n.05,representation.n.01
sheet_music.n.01,score.n.02
musical_composition.n.01,sheet_music.n.01
musical_composition.n.01,passage.n.06
musical_composition.n.01,song.n.01
musical_composition.n.01,solo.n.02
musical_composition.n.01,quartet.n.05
musical_composition.n.01,study.n.10
music.n.01,musical_composition.n.01
music.n.01,section.n.01
music.n.01,tune.n.01
music.n.01,music_genre.n.01
music.n.01,dance_music.n.02
music.n.01,bach.n.02
music.n.01,beethoven.n.02
music.n.01,ballet.n.02
music.n.01,brahms.n.02
music.n.01,overture.n.01
auditory_communication.n.01,music.n.01
auditory_communication.n.01,speech.n.02
auditory_communication.n.01,utterance.n.01
score.n.03,lead.n.07
score.n.03,eagle.n.02
score.n.03,duck.n.02
score.n.03,game.n.06
score.n.03,stroke.n.06
number.n.02,score.n.03
number.n.02,square.n.02
number.n.02,integer.n.01
number.n.02,remainder.n.03
number.n.02,base.n.13
number.n.02,record.n.03
set.n.01,score.n.04
set.n.01,field.n.12
set.n.01,field.n.13
set.n.01,field.n.15
set.n.01,choir.n.02
set.n.01,quartet.n.03
collection.n.01,set.n.01
collection.n.01,block.n.04
collection.n.01,agglomeration.n.01
collection.n.01,book.n.06
collection.n.01,book.n.07
collection.n.01,assortment.n.01
collection.n.01,mass.n.03
collection.n.01,class.n.01
collection.n.01,vegetation.n.01
collection.n.01,hand.n.06
collection.n.01,asia.n.02
collection.n.01,europe.n.03
collection.n.01,battery.n.03
collection.n.01,string.n.09
collection.n.01,exhibition.n.02
collection.n.01,procession.n.02
collection.n.01,traffic.n.01
group.n.01,collection.n.01
group.n.01,biological_group.n.01
group.n.01,social_group.n.01
group.n.01,arrangement.n.02
group.n.01,people.n.01
group.n.01,system.n.02
group.n.01,subgroup.n.01
group.n.01,community.n.06
group.n.01,halogen.n.01
reason.n.01,score.n.05
rational_motive.n.01,reason.n.01
motivation.n.01,rational_motive.n.01
fact.n.01,score.n.06
fact.n.01,general.n.03
fact.n.01,reason.n.06
debt.n.02,score.n.07
liabilities.n.01,debt.n.02
incision.n.01,score.n.08
depression.n.08,incision.n.01
depression.n.08,crevice.n.01
depression.n.08,groove.n.01
concave_shape.n.01,depression.n.08
concave_shape.n.01,bowl.n.02
concave_shape.n.01,cup.n.03
concave_shape.n.01,dome.n.01
solid.n.03,concave_shape.n.01
solid.n.03,block.n.03
solid.n.03,polyhedron.n.01
solid.n.03,convex_shape.n.01
solid.n.03,cast.n.03
solid.n.03,toroid.n.01
score.n.10,run.n.01
success.n.02,score.n.10
attainment.n.01,success.n.02
attainment.n.01,record.n.06
accomplishment.n.01,attainment.n.01
accomplishment.n.01,record.n.04
accomplishment.n.01,feat.n.01
action.n.01,accomplishment.n.01
action.n.01,change.n.03
action.n.01,play.n.17
action.n.01,reference.n.07
action.n.01,reverence.n.03
action.n.01,aggression.n.03
action.n.01,choice.n.02
action.n.01,playing.n.02
action.n.01,arrival.n.02
score.v.01,shoot.v.16
score.v.01,eagle.v.02
score.v.01,walk.v.03
score.v.01,homer.v.01
gain.v.05,score.v.01
score.v.02,scribe.v.01
score.v.02,scotch.v.02
notch.v.01,score.v.02
incise.v.01,notch.v.01
incise.v.01,girdle.v.01
incise.v.01,groove.v.01
cut.v.01,incise.v.01
cut.v.01,pink.v.03
cut.v.01,chop.v.05
cut.v.01,tomahawk.v.01
cut.v.01,saw.v.01
cut.v.01,plane.v.01
cut.v.01,carve.v.02
cut.v.01,pare.v.04
cut.v.01,tap.v.01
cut.v.01,nick.v.01
cut.v.01,nick.v.02
cut.v.01,chip.v.05
separate.v.02,cut.v.01
separate.v.02,gin.v.01
move.v.02,separate.v.02
move.v.02,put.v.01
move.v.02,play.v.24
move.v.02,propel.v.01
move.v.02,jar.v.03
move.v.02,transport.v.02
move.v.02,agitate.v.06
move.v.02,sink.v.02
move.v.02,transfer.v.02
move.v.02,raise.v.02
move.v.02,advance.v.05
move.v.02,push.v.01
move.v.02,rock.v.02
move.v.02,transport.v.01
move.v.02,lift.v.02
move.v.02,chase_away.v.01
move.v.02,engage.v.10
move.v.02,send.v.01
move.v.02,transmit.v.04
move.v.02,station.v.01
move.v.02,turn.v.04
move.v.02,wedge.v.02
move.v.02,wind.v.03
move.v.02,work.v.10
move.v.02,work.v.21
move.v.02,pour.v.01
move.v.02,slip.v.09
move.v.02,change_hands.v.01
move.v.02,shift.v.02
move.v.02,swing.v.01
move.v.02,run.v.26
move.v.02,whistle.v.04
move.v.02,transfer.v.04
move.v.02,transport.v.04
move.v.02,launch.v.05
record.v.01,score.v.03
record.v.01,book.v.03
record.v.01,register.v.01
record.v.01,chronicle.v.01
record.v.01,document.v.01
record.v.01,film.v.02
record.v.01,file.v.05
record.v.01,record.v.02
save.v.02,record.v.01
keep.v.03,save.v.02
keep.v.03,store.v.02
keep.v.03,harbor.v.03
have.v.01,keep.v.03
have.v.01,bear.v.11
compose.v.02,score.v.04
compose.v.02,arrange.v.06
make.v.03,compose.v.02
make.v.03,create_from_raw_material.v.01
make.v.03,cause.v.01
make.v.03,produce.v.03
make.v.03,re-create.v.01
make.v.03,create_verbally.v.01
make.v.03,film.v.02
make.v.03,create_by_mental_act.v.01
make.v.03,bear.v.05
make.v.03,arouse.v.01
make.v.03,produce.v.01
make.v.03,construct.v.01
make.v.03,assemble.v.01
make.v.03,distill.v.03
make.v.03,track.v.05
make.v.03,clear.v.02
achieve.v.01,score.v.06
succeed.v.01,achieve.v.01
succeed.v.01,work.v.03
succeed.v.01,pass.v.09
succeed.v.01,run.v.24
time_of_life.n.01,age.n.03
time_of_life.n.01,bloom.n.03
develop.v.10,age.v.01
develop.v.10,grow.v.03
develop.v.10,bud.v.01
develop.v.10,bloom.v.01
grow.v.02,develop.v.10
grow.v.02,rise.v.02
grow.v.02,expand.v.02
grow.v.02,mushroom.v.02
grow.v.02,rise.v.15
increase.v.01,grow.v.02
increase.v.01,pyramid.v.04
increase.v.01,add.v.01
increase.v.01,wax.v.02
increase.v.01,wax.v.03
increase.v.01,snowball.v.01
change_magnitude.v.01,increase.v.01
change_magnitude.v.01,decrease.v.01
time_interval.n.01,eternity.n.03
time_interval.n.01,period.n.02
time_interval.n.01,cycle.n.01
biological_group.n.01,generation.n.02
biological_group.n.01,taxonomic_group.n.01
biological_group.n.01,animal_group.n.01
phase.n.01,generation.n.04
production.n.07,generation.n.06
industry.n.02,production.n.07
commercial_enterprise.n.02,industry.n.02
commercial_enterprise.n.02,fishing.n.02
commercial_enterprise.n.02,field.n.06
commercial_enterprise.n.02,transportation.n.05
commerce.n.01,commercial_enterprise.n.02
commerce.n.01,importing.n.01
commerce.n.01,traffic.n.02
transaction.n.01,commerce.n.01
group_action.n.01,transaction.n.01
group_action.n.01,social_control.n.01
group_action.n.01,due_process.n.01
group_action.n.01,military_action.n.01
group_action.n.01,conflict.n.01
group_action.n.01,procession.n.02
group_action.n.01,cooperation.n.01
reproduction.n.05,generation.n.07
sexual_activity.n.01,reproduction.n.05
sexual_activity.n.01,sexual_intercourse.n.01
sexual_activity.n.01,perversion.n.02
sexual_activity.n.01,homosexuality.n.01
sexual_activity.n.01,pleasure.n.05
bodily_process.n.01,sexual_activity.n.01
bodily_process.n.01,breath.n.01
bodily_process.n.01,consumption.n.01
organic_process.n.01,bodily_process.n.01
organic_process.n.01,pathologic_process.n.01
organic_process.n.01,nutrition.n.01
process.n.06,organic_process.n.01
process.n.06,phenomenon.n.01
process.n.06,natural_process.n.01
process.n.06,degeneration.n.01
process.n.06,economic_process.n.01
date.n.06,epoch.n.02
calendar_month.n.01,date.n.06
calendar_month.n.01,gregorian_calendar_month.n.01
calendar_year.n.01,date.n.06
part.n.09,period.n.03
part.n.09,frame.n.11
part.n.09,game.n.05
part.n.09,turn.n.09
concept.n.01,part.n.09
concept.n.01,whole.n.01
concept.n.01,abstraction.n.01
concept.n.01,property.n.04
concept.n.01,hypothesis.n.02
concept.n.01,category.n.02
idea.n.01,concept.n.01
idea.n.01,inspiration.n.01
idea.n.01,plan.n.01
idea.n.01,meaning.n.02
idea.n.01,theme.n.02
idea.n.01,impression.n.01
idea.n.01,generalization.n.02
idea.n.01,misconception.n.01
end.n.02,period.n.05
point.n.06,end.n.02
point.n.06,moment.n.01
point.n.06,date.n.04
punctuation.n.02,period.n.07
punctuation.n.02,comma.n.01
punctuation.n.02,brace.n.04
mark.n.10,punctuation.n.02
mark.n.10,arrow.n.01
mark.n.10,diacritical_mark.n.01
written_symbol.n.01,mark.n.10
written_symbol.n.01,character.n.08
symbol.n.01,written_symbol.n.01
symbol.n.01,award.n.02
symbol.n.01,marker.n.02
symbol.n.01,nose.n.05
symbol.n.01,mark.n.06
symbol.n.01,crown.n.01
signal.n.01,symbol.n.01
signal.n.01,retreat.n.03
signal.n.01,bugle_call.n.01
signal.n.01,visual_signal.n.01
signal.n.01,alarm.n.03
signal.n.01,whistle.n.02
dark.n.01,night.n.05
dark.n.01,semidarkness.n.01
illumination.n.02,dark.n.01
illumination.n.02,light.n.09
twilight.n.01,night.n.06
degree.n.01,high.n.01
degree.n.01,low.n.03
degree.n.01,intensity.n.02
degree.n.02,plane.n.03
degree.n.02,ladder.n.02
exponent.n.03,degree.n.05
mathematical_notation.n.01,exponent.n.03
mathematical_notation.n.01,sign.n.11
notation.n.01,mathematical_notation.n.01
notation.n.01,musical_notation.n.01
writing.n.04,notation.n.01
writing.n.04,coding_system.n.01
writing.n.04,orthography.n.01
written_communication.n.01,writing.n.04
written_communication.n.01,writing.n.02
written_communication.n.01,correspondence.n.01
temperature_unit.n.01,degree.n.06
magnitude.n.01,degree.n.07
magnitude.n.01,dimension.n.01
magnitude.n.01,extent.n.02
magnitude.n.01,amount.n.02
moment.n.01,time.n.04
force.n.02,moment.n.05
physical_phenomenon.n.01,force.n.02
physical_phenomenon.n.01,pressure.n.01
physical_phenomenon.n.01,cloud.n.01
physical_phenomenon.n.01,electricity.n.01
physical_phenomenon.n.01,energy.n.01
physical_phenomenon.n.01,field.n.05
physical_phenomenon.n.01,atmospheric_phenomenon.n.01
physical_phenomenon.n.01,electrical_phenomenon.n.01
natural_phenomenon.n.01,physical_phenomenon.n.01
natural_phenomenon.n.01,chemical_phenomenon.n.01
natural_phenomenon.n.01,geological_phenomenon.n.01
natural_phenomenon.n.01,organic_phenomenon.n.01
phenomenon.n.01,natural_phenomenon.n.01
phenomenon.n.01,consequence.n.01
statistic.n.01,moment.n.06
school_term.n.01,semester.n.01
term.n.02,school_term.n.01
anniversary.n.01,centennial.n.01
timepiece.n.01,clock.n.01
timepiece.n.01,watch.n.01
measuring_instrument.n.01,timepiece.n.01
measuring_instrument.n.01,meter.n.02
measuring_instrument.n.01,caliper.n.01
measuring_instrument.n.01,thermometer.n.01
measuring_instrument.n.01,measuring_stick.n.01
measuring_instrument.n.01,scale.n.07
measuring_instrument.n.01,tape.n.04
measuring_instrument.n.01,barometer.n.01
instrument.n.01,measuring_instrument.n.01
instrument.n.01,weapon.n.01
instrument.n.01,whip.n.01
instrument.n.01,instrument_of_punishment.n.01
instrument.n.01,engine.n.04
instrument.n.01,drafting_instrument.n.01
device.n.01,instrument.n.01
device.n.01,support.n.10
device.n.01,restraint.n.06
device.n.01,musical_instrument.n.01
device.n.01,mechanism.n.05
device.n.01,machine.n.01
device.n.01,electronic_device.n.01
device.n.01,heater.n.01
device.n.01,electrical_device.n.01
device.n.01,conductor.n.04
device.n.01,filter.n.01
device.n.01,tongs.n.01
device.n.01,contraceptive.n.01
device.n.01,holding_device.n.01
device.n.01,source_of_illumination.n.01
device.n.01,reflector.n.01
device.n.01,memory_device.n.01
device.n.01,indicator.n.03
device.n.01,explosive_device.n.01
device.n.01,runner.n.09
device.n.01,catapult.n.02
device.n.01,optical_device.n.01
device.n.01,strengthener.n.01
device.n.01,dental_appliance.n.01
device.n.01,elastic_device.n.01
device.n.01,lifting_device.n.01
device.n.01,airfoil.n.01
device.n.01,noisemaker.n.01
device.n.01,horn.n.08
device.n.01,alarm.n.02
device.n.01,acoustic_device.n.01
device.n.01,signaling_device.n.01
device.n.01,bait.n.02
device.n.01,jig.n.03
device.n.01,stabilizer.n.03
quantify.v.02,clock.v.01
quantify.v.02,meter.v.01
quantify.v.02,fathom.v.02
quantify.v.02,pace.v.03
quantify.v.02,plumb.v.01
carry.v.04,quantify.v.02
communicate.v.02,carry.v.04
communicate.v.02,inform.v.01
communicate.v.02,write.v.02
communicate.v.02,sign.v.05
communicate.v.02,sign.v.07
communicate.v.02,talk.v.02
communicate.v.02,radio.v.01
communicate.v.02,talk.v.01
communicate.v.02,gesticulate.v.01
communicate.v.02,telecommunicate.v.01
communicate.v.02,whistle.v.03
interact.v.01,communicate.v.02
interact.v.01,relate.v.05
interact.v.01,transact.v.01
interact.v.01,meet.v.07
interact.v.01,communicate.v.05
interact.v.01,treat.v.01
interact.v.01,socialize.v.01
act.v.01,interact.v.01
act.v.01,play.v.02
act.v.01,play.v.17
act.v.01,react.v.01
act.v.01,attack.v.03
act.v.01,perform.v.02
act.v.01,force.v.08
act.v.01,go.v.02
act.v.01,set_about.v.01
act.v.01,create.v.03
act.v.01,try.v.01
act.v.01,react.v.02
act.v.01,continue.v.01
act.v.01,behave.v.03
satellite.n.03,moon.n.06
celestial_body.n.01,satellite.n.03
celestial_body.n.01,star.n.01
idle.v.02,moon.v.02
expose.v.03,moon.v.03
expose.v.03,bench.v.02
expose.v.03,model.v.03
expose.v.03,model.v.04
show.v.04,expose.v.03
show.v.04,uncover.v.01
show.v.04,fly.v.10
aunt.n.01,great-aunt.n.01
kinswoman.n.01,aunt.n.01
kinswoman.n.01,female_sibling.n.01
kinswoman.n.01,niece.n.01
relative.n.01,kinswoman.n.01
relative.n.01,kinsman.n.01
relative.n.01,ancestor.n.01
relative.n.01,cousin.n.01
relative.n.01,spouse.n.01
relative.n.01,offspring.n.01
relative.n.01,in-law.n.01
uncle.n.01,great-uncle.n.01
kinsman.n.01,uncle.n.01
kinsman.n.01,male_sibling.n.01
kinsman.n.01,nephew.n.01
benefactor.n.01,uncle.n.02
benefactor.n.01,patron.n.03
good_person.n.01,benefactor.n.01
good_person.n.01,rock.n.04
good_person.n.01,brick.n.02
good_person.n.01,saint.n.02
father.n.01,father-in-law.n.01
father.n.01,dad.n.01
parent.n.01,father.n.01
parent.n.01,mother.n.01
parent.n.01,stepparent.n.01
genitor.n.01,parent.n.01
progenitor.n.01,genitor.n.01
ancestor.n.01,progenitor.n.01
ancestor.n.01,forebear.n.01
ancestor.n.01,forefather.n.01
priest.n.01,father.n.03
priest.n.01,bishop.n.01
priest.n.01,monsignor.n.01
priest.n.01,vicar.n.01
clergyman.n.01,priest.n.01
clergyman.n.01,preacher.n.01
clergyman.n.01,deacon.n.02
clergyman.n.01,chaplain.n.01
clergyman.n.01,subdeacon.n.01
clergyman.n.01,vicar.n.02
clergyman.n.01,vicar.n.03
clergyman.n.01,cleric.n.01
clergyman.n.01,shepherd.n.01
spiritual_leader.n.01,clergyman.n.01
spiritual_leader.n.01,priest.n.02
spiritual_leader.n.01,rabbi.n.01
spiritual_leader.n.01,pope.n.01
spiritual_leader.n.01,cantor.n.02
spiritual_leader.n.01,evangelist.n.02
leader.n.01,spiritual_leader.n.01
leader.n.01,father.n.05
leader.n.01,head.n.04
leader.n.01,captain.n.05
leader.n.01,commander.n.02
leader.n.01,aristocrat.n.01
leader.n.01,presiding_officer.n.01
leader.n.01,lawgiver.n.01
leader.n.01,politician.n.01
leader.n.01,politician.n.02
leader.n.01,superior.n.01
leader.n.01,employer.n.01
leader.n.01,model.n.06
holy_order.n.01,priest.n.01
holy_order.n.01,deacon.n.02
holy_order.n.01,subdeacon.n.01
title.n.06,father.n.03
title.n.06,rabbi.n.02
title.n.06,reverend.n.02
title.n.06,mister.n.01
title.n.06,don.n.06
appellation.n.01,title.n.06
appellation.n.01,title.n.09
name.n.01,appellation.n.01
name.n.01,trade_name.n.01
name.n.01,title.n.02
language_unit.n.01,name.n.01
language_unit.n.01,word.n.01
language_unit.n.01,sign.n.10
language_unit.n.01,phone.n.02
mother.n.01,mother-in-law.n.01
yeast.n.01,mother.n.02
leaven.n.01,yeast.n.01
substance.n.07,leaven.n.01
substance.n.07,food.n.01
substance.n.07,agent.n.03
substance.n.07,poison.n.01
substance.n.07,fuel.n.01
substance.n.07,nutrient.n.02
old_woman.n.01,mother.n.03
oldster.n.01,old_woman.n.01
oldster.n.01,dodo.n.01
adult.n.01,oldster.n.01
adult.n.01,woman.n.01
